"...1","artist_name","track_name","track_id","popularity","year","genre","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","track_artist","track_album_id","track_album_name","track_album_release_date"
284859,"G-Eazy","Him & I (with Halsey)","5k38wzpLb15YgncyWdTZE4",76,2017,"hip-hop",0.589,0.731,2,-6.343,1,0.0868,0.0534,0,0.308,0.191,87.908,268867,4,"G-Eazy","1VAc77UvK5wj8ZSWCo3V2b","The Beautiful & Damned","2017-12-15"
284863,"Tyler, The Creator","Where This Flower Blooms (feat. Frank Ocean)","6KuXb26rHuRy3ZDse1VRmx",68,2017,"hip-hop",0.686,0.429,8,-10.402,0,0.15,0.71,3.41e-06,0.166,0.27,130.09,194933,4,"Tyler, The Creator","2nkto6YNI4rUYTLqEwWJ3o","Flower Boy","2017-07-21"
284872,"Tyler, The Creator","Boredom (feat. Rex Orange County & Anna of the North)","5WNYg3usc6H8N3MBEp4zVk",68,2017,"hip-hop",0.559,0.578,8,-9.54,1,0.151,0.79,0.000522,0.324,0.239,79.938,320720,4,"Tyler, The Creator","2nkto6YNI4rUYTLqEwWJ3o","Flower Boy","2017-07-21"
284874,"G-Eazy","No Limit","2DQ1ITjI0YoLFzuADN1ZBW",69,2017,"hip-hop",0.838,0.771,1,-3.791,1,0.244,0.0117,0,0.0853,0.405,175.957,245387,4,"G-Eazy","1VAc77UvK5wj8ZSWCo3V2b","The Beautiful & Damned","2017-12-15"
284878,"DJ Khaled","I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","1jYiIOC5d6soxkJP81fxq2",62,2017,"hip-hop",0.599,0.667,7,-4.267,1,0.0367,0.0533,0,0.134,0.817,80.984,288877,4,"DJ Khaled","3HhZbSJdhOqMSaRbEt3gtw","Grateful","2017-06-22"
284880,"Kendrick Lamar","XXX. FEAT. U2.","4iYRa2btalAzPZoSYfROqF",68,2017,"hip-hop",0.568,0.619,1,-6.899,1,0.414,0.138,1.67e-06,0.11,0.293,170.115,254200,4,"Kendrick Lamar","4eLPsYPBmXABThSJ821sqY","DAMN.","2017-04-14"
284888,"Drake","Gyalchester","6UjfByV1lDLW0SOVQA4NAi",66,2017,"hip-hop",0.877,0.391,1,-8.196,1,0.063,0.0317,0.000502,0.0945,0.122,131.018,189230,4,"Drake","1lXY618HWkwYKJWBRYR4MK","More Life","2017-03-18"
284897,"Tyler, The Creator","Who Dat Boy (feat. A$AP Rocky)","21yRtB6B8EMounImAfHRCP",66,2017,"hip-hop",0.706,0.485,8,-9.671,1,0.331,0.337,0,0.122,0.144,115.414,205093,4,"Tyler, The Creator","2nkto6YNI4rUYTLqEwWJ3o","Flower Boy","2017-07-21"
284903,"Machine Gun Kelly","Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)","0OI7AFifLSoGzpb8bdBLLV",70,2017,"hip-hop",0.653,0.718,3,-5.232,0,0.213,0.00413,0,0.0537,0.216,82.034,202805,4,"Machine Gun Kelly","3U1X1wd3lX7EteWYhS2hpT","Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha) [From Bright: The Album]","2017-11-18"
284910,"Drake","Get It Together","7y6c07pgjZvtHI9kuMVqk1",68,2017,"hip-hop",0.781,0.721,5,-9.133,0,0.0514,0.0945,0.391,0.104,0.849,123.011,250337,4,"Drake","1lXY618HWkwYKJWBRYR4MK","More Life","2017-03-18"
284911,"NATTI NATASHA","Criminal","6Za3190Sbw39BBC77WSS1C",73,2017,"hip-hop",0.814,0.813,2,-3.023,0,0.0561,0.03,9.33e-05,0.255,0.839,79.997,232550,4,"Natti Natasha","0S19ks6TFDHZKEYWFvrRm0","Criminal","2017-09-01"
284923,"Nicky Jam","Hasta el Amanecer","5Fim1gaXBgsiFfsQAfQSDS",70,2017,"hip-hop",0.832,0.608,6,-6.042,0,0.0385,0.282,0,0.0761,0.589,94.013,198707,4,"Nicky Jam","2dBgWXp41imu2zBNv9oFxZ","Fénix","2017-01-20"
284924,"Tyler, The Creator","Garden Shed (feat. Estelle)","6ACiYjq5Q7e6BlhZEHz7cd",63,2017,"hip-hop",0.423,0.456,2,-8.45,0,0.0579,0.381,0.016,0.12,0.148,112.984,223947,4,"Tyler, The Creator","2nkto6YNI4rUYTLqEwWJ3o","Flower Boy","2017-07-21"
284926,"Famous Dex","PICK IT UP (feat. A$AP Rocky)","3ncgNpxLoBQ65ABk4djDyd",63,2017,"hip-hop",0.921,0.467,1,-8.443,1,0.119,0.0149,0.000238,0.334,0.287,135.995,191252,4,"Famous Dex","4NaE34wj8KRWoxRmgbr915","Pick It Up (feat. A$AP Rocky)","2017-10-20"
284927,"Frank Ocean","Provider","6R6ihJhRbgu7JxJKIbW57w",62,2017,"hip-hop",0.654,0.325,2,-11.925,1,0.282,0.74,2.14e-05,0.152,0.39,139.886,243238,4,"Frank Ocean","7uSaHPXSYaRB3FxLOmatG9","Provider","2017-08-27"
284929,"Russ","Ride Slow","6HK4YGOpZr1ost68QP3ul0",63,2017,"hip-hop",0.737,0.429,4,-10.252,0,0.0785,0.632,0,0.104,0.147,99.955,185400,4,"Russ","0lUL92det7mZ4DaHYmiUEC","There's Really A Wolf","2017-05-05"
284930,"Meek Mill","That's My N**** (with Meek Mill, YG & Snoop Dogg)","3i1B1PnsfnOQPGVIzhf1lr",67,2017,"hip-hop",0.723,0.732,11,-5.514,1,0.0864,0.11,0,0.484,0.503,104.991,199747,4,"Meek Mill","3wDMK9yGHVUEweHksZmGTU","That's My N**** (with Meek Mill, YG & Snoop Dogg) [From Bright: The Album]","2017-12-15"
284931,"Jory Boy","No Te Hagas","5hKjEpYrJIJs6uPl7zw6Y6",72,2017,"hip-hop",0.748,0.69,0,-3.812,0,0.0477,0.0353,0,0.315,0.433,131.972,233251,4,"Jory Boy","5z6CpoA90Y3xIZC45maoYu","No Te Hagas","2017-03-11"
284939,"Wisin","Escápate Conmigo (feat. Ozuna)","1KSqYYJFyfTecXFk9M0prc",70,2017,"hip-hop",0.744,0.859,11,-3.166,1,0.0795,0.0256,6.27e-05,0.0881,0.787,91.977,232787,4,"Wisin","6I32dRerwcm3jYRsprxb5k","Victory","2017-12-01"
284952,"Drake","Signs","6Na5uKk5SsqZimk0hAWo8y",65,2017,"hip-hop",0.794,0.735,0,-4.204,1,0.054,0.108,0.00578,0.112,0.223,107.374,234373,4,"Drake","1JZxCJ86P4GUYkHj03CgDT","Signs","2017-06-23"
284969,"Tyler, The Creator","I Ain't Got Time!","430qNtapCS3Ue1yoSql1oV",61,2017,"hip-hop",0.549,0.725,1,-7.239,1,0.397,0.0539,3.52e-05,0.148,0.547,108.822,206267,4,"Tyler, The Creator","2nkto6YNI4rUYTLqEwWJ3o","Flower Boy","2017-07-21"
284974,"BROCKHAMPTON","FACE","5bknBRjKJZ643DAN2w8Yoy",61,2017,"hip-hop",0.945,0.702,11,-5.016,0,0.12,0.591,0.000538,0.0788,0.678,119.887,259000,4,"BROCKHAMPTON","67smHJOf5YlFwad6dAlppm","SATURATION","2017-06-09"
284976,"Daddy Yankee","La Rompe Corazones","2Q85xwXagilpHKTfdrbC7M",69,2017,"hip-hop",0.685,0.859,5,-2.595,0,0.0553,0.116,0,0.317,0.891,176.018,204520,4,"Daddy Yankee","3IFkypuR7Wij9252tKarRw","La Rompe Corazones","2017-01-13"
284989,"Prince Royce","Deja vu","46HdsiK0uR26B2dY9QPzda",69,2017,"hip-hop",0.732,0.801,9,-3.859,1,0.0327,0.39,0,0.31,0.824,123.981,196480,4,"Prince Royce","7fIqsFfeYEEP9RO25KHj8P","FIVE (Deluxe Edition)","2017-02-24"
284992,"Migos","Danger (with Migos & Marshmello)","0nhVrTiCGiGRCoZOJiWzm1",61,2017,"hip-hop",0.814,0.743,9,-2.968,1,0.159,0.152,0,0.163,0.367,107.996,214587,4,"Migos","0829Pk9WEro3oPVnWT2B4B","Danger (with Migos & Marshmello) [From Bright: The Album]","2017-12-08"
285015,"Nicky Jam","El Amante","3umS4y3uQDkqekNjVpiRUs",69,2017,"hip-hop",0.683,0.691,8,-5.535,1,0.0432,0.243,0,0.14,0.732,179.91,219507,4,"Nicky Jam","2dBgWXp41imu2zBNv9oFxZ","Fénix","2017-01-20"
285025,"Drake","KMT","2jTujnt0y344ai1rNOywgr",62,2017,"hip-hop",0.875,0.6,1,-6.818,1,0.0435,0.0189,0.0143,0.132,0.0906,119.987,162638,4,"Drake","1lXY618HWkwYKJWBRYR4MK","More Life","2017-03-18"
285038,"Prince Royce","La Carretera","2yvjjJrWzVzA2zg4VsoEmo",65,2017,"hip-hop",0.747,0.686,10,-4.802,1,0.0308,0.587,0,0.1,0.913,122.005,238707,4,"Prince Royce","7fIqsFfeYEEP9RO25KHj8P","FIVE (Deluxe Edition)","2017-02-24"
285099,"Future","Mask Off - Marshmello Remix","5rK0pyEObO4DBFLy682QvR",63,2017,"hip-hop",0.731,0.725,2,-5.21,1,0.249,0.00432,0,0.0556,0.351,149.963,179200,4,"Future","5kDL875bDZtpRKtl51ED3X","Mask Off (Marshmello Remix)","2017-06-16"
285158,"Nicky Jam","Si Tú La Ves (feat. Wisin)","4yN6xPLopmTLvc27pO9LIE",63,2017,"hip-hop",0.685,0.731,5,-5.119,0,0.093,0.204,0,0.0722,0.786,177.912,221027,4,"Nicky Jam","2dBgWXp41imu2zBNv9oFxZ","Fénix","2017-01-20"
285182,"Amenazzy","Solo","6kTMnty169llVx9sGHb6LD",69,2017,"hip-hop",0.637,0.513,11,-6.846,0,0.283,0.3,0.000571,0.0981,0.27,196.088,231909,4,"Amenazzy","7gnUxSrGT4npGYuFXwQTO4","Solo","2017-09-19"
285242,"Ñengo Flow","Hoy (feat. Bad Bunny)","1BssJgelMGDNOeIy7ZqgOW",62,2017,"hip-hop",0.675,0.681,5,-4.495,0,0.151,0.23,0,0.132,0.553,141.87,234272,4,"Nengo Flow","4fIyZEKAUwrH6o4rWrdmT0","Real G4 Life Vol. 3","2017-02-10"
285278,"Wisin","Vacaciones","1rXojdsUqqxGj2WCmJGWHP",62,2017,"hip-hop",0.777,0.911,6,-3.223,0,0.173,0.246,0,0.257,0.704,96.017,238813,4,"Wisin","6I32dRerwcm3jYRsprxb5k","Victory","2017-12-01"
285339,"Yandel","Como Antes (feat. Wisin)","5YzA563GXTuwQaRq24z1k5",60,2017,"hip-hop",0.813,0.876,1,-4.278,0,0.172,0.182,0,0.394,0.746,94.987,210773,4,"Yandel","3tAW0n99Uq2IlvzBsW3tQq","#Update","2017-09-08"
285483,"Loyle Carner","Damselfly","32sBVB5HmrwJ6e9g0S2BRL",63,2017,"hip-hop",0.82,0.596,11,-7.539,1,0.246,0.517,0.00159,0.358,0.54,94.968,172653,4,"Loyle Carner","6wjryxtrKxzTZID9kyZUV5","Yesterday's Gone","2017-01-20"
285649,"FISHER","Stop It","4qetR2UUyBeUrJ9DbYrpVQ",66,2017,"house",0.86,0.824,8,-7.207,1,0.0518,0.024,0.657,0.205,0.87,124.016,163790,4,"FISHER","3fLyVygsOa9KL5OqdiX8Va","Oi Oi","2017-11-10"
286612,"Jaymes Young","Infinity","1SOClUWhOi8vHZYMz3GluK",81,2017,"indie-pop",0.671,0.673,11,-6.941,0,0.0444,0.148,5.29e-05,0.304,0.494,121.963,237720,4,"Jaymes Young","6MuWCR3WPjwyKhqsTKLZ3z","Feel Something","2017-06-23"
286616,"Wallows","Pleaser","11zf7m4vw9Ze7cer9Nyhk1",67,2017,"indie-pop",0.497,0.914,9,-4.308,1,0.0455,0.126,1.98e-05,0.274,0.385,148.893,187896,4,"Wallows","3XwLvPyeeyTjFKeBdtC978","Pleaser","2017-04-12"
286623,"The Marías","I Don't Know You","4cJOLN346rtOty3UPACsao",64,2017,"indie-pop",0.884,0.333,9,-9.753,0,0.0617,0.293,0.0205,0.103,0.587,118.065,209450,4,"The Marías","5L8VJO457GXReKVVfRhzyM","I Don't Know You","2017-06-14"
292688,"OneRepublic","Rich Love (with Seeb)","7dOeiXeTSfA1ixaYmQcWu7",63,2017,"piano",0.401,0.872,1,-3.641,0,0.314,0.167,0,0.362,0.472,104.592,201257,4,"OneRepublic","0fLgNovzjpxE13hCIWa0sL","Rich Love","2017-07-14"
293468,"Ed Sheeran","Perfect","0tgVpDi06FyKpA1z0VMD4v",87,2017,"pop",0.599,0.448,8,-6.312,1,0.0232,0.163,0,0.106,0.168,95.05,263400,3,"Ed Sheeran","3T4tUhGYeRNVUGevb0wThu","÷ (Deluxe)","2017-03-03"
293469,"Daniel Caesar","Get You (feat. Kali Uchis)","7zFXmv6vqI4qOt4yGf3jYZ",79,2017,"pop",0.658,0.294,4,-8.533,0,0.0321,0.422,5.2e-05,0.0749,0.358,74.038,278180,4,"Daniel Caesar","3xybjP7r2VsWzwvDQipdM0","Freudian","2017-08-25"
293472,"Khalid","Location","152lZdxL1OR0ZMW6KquMif",76,2017,"pop",0.736,0.449,1,-11.462,0,0.425,0.33,0.000162,0.0898,0.326,80.126,219080,4,"Khalid","6kf46HbnYCZzP6rjvQHYzg","American Teen","2017-04-27"
293474,"Harry Styles","Sign of the Times","5Ohxk2dO5COHF1krpoPigN",83,2017,"pop",0.516,0.595,5,-4.63,1,0.0313,0.0275,0,0.109,0.222,119.972,340707,4,"Harry Styles","1FZKIm3JVDCxTchXDo5jOV","Harry Styles","2017-05-12"
293477,"Ed Sheeran","Shape of You","7qiZfU4dY1lWllzX7mPBI3",85,2017,"pop",0.825,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.931,95.977,233713,4,"Ed Sheeran","3T4tUhGYeRNVUGevb0wThu","÷ (Deluxe)","2017-03-03"
293478,"Daniel Caesar","Best Part (feat. H.E.R.)","1RMJOxR6GRPsBHL8qeC2ux",79,2017,"pop",0.524,0.364,7,-10.209,1,0.0367,0.808,0,0.1,0.436,75.24,209831,4,"Daniel Caesar","3xybjP7r2VsWzwvDQipdM0","Freudian","2017-08-25"
293482,"Taylor Swift","Look What You Made Me Do","1P17dC1amhFzptugyAO7Il",78,2017,"pop",0.766,0.709,9,-6.471,0,0.123,0.204,1.41e-05,0.126,0.506,128.07,211853,4,"Taylor Swift","6DEjYFkNZh67HP7R9PSZvv","reputation","2017-11-10"
293494,"Miley Cyrus","Malibu","1UZOjK1BwmwWU14Erba9CZ",76,2017,"pop",0.573,0.781,8,-6.406,1,0.0555,0.0767,2.64e-05,0.0813,0.343,139.934,231907,4,"Miley Cyrus","5xG9gJcs9ut3qDWezHUlsX","Younger Now","2017-09-29"
293499,"Ed Sheeran","Galway Girl","0afhq8XCExXpqazXczTSve",78,2017,"pop",0.624,0.876,9,-3.374,1,0.1,0.0735,0,0.327,0.781,99.943,170827,4,"Ed Sheeran","3T4tUhGYeRNVUGevb0wThu","÷ (Deluxe)","2017-03-03"
293507,"Taylor Swift","End Game","2x0WlnmfG39ZuDmstl9xfX",73,2017,"pop",0.649,0.589,2,-6.237,1,0.0558,0.00845,0,0.108,0.151,159.073,244827,4,"Taylor Swift","6DEjYFkNZh67HP7R9PSZvv","reputation","2017-11-10"
293508,"SZA","The Weekend - Funk Wav Remix","0P6AWOA4LG1XOctzaVu5tt",71,2017,"pop",0.775,0.573,11,-4.933,1,0.0585,0.495,0,0.126,0.667,101.925,171806,4,"SZA","5enEsi887wD3qGoMCK4jLr","The Weekend (Funk Wav Remix)","2017-12-15"
293514,"Billie Eilish","hostage","1WsEgieHsWWndAzLkmV105",72,2017,"pop",0.427,0.123,9,-15.228,0,0.0497,0.868,3.12e-05,0.0732,0.0394,129.565,229426,5,"Billie Eilish","7fRrTyKvE4Skh93v97gtcU","dont smile at me","2017-12-22"
293516,"Lorde","Green Light","6ie2Bw3xLj2JcGowOlcMhb",71,2017,"pop",0.594,0.721,2,-7.812,1,0.0957,0.0209,8.55e-06,0.0879,0.253,128.942,234653,4,"Lorde","2B87zXm9bOWvAJdkJBTpzF","Melodrama","2017-06-16"
293519,"Ozuna","Se Preparó","1m69ELEgE6k5ZWsap40ozt",76,2017,"pop",0.739,0.821,1,-4.233,1,0.0852,0.222,9.6e-06,0.311,0.693,171.077,188080,4,"Ozuna","4s05NbwGgw5SO42AdsN5Oo","Odisea","2017-08-25"
293520,"Ozuna","Dile Que Tu Me Quieres","5u5MvmVtitax9R1Mxh3reC",72,2017,"pop",0.773,0.757,1,-4.959,1,0.0526,0.0864,3.73e-06,0.0727,0.858,88.006,226520,4,"Ozuna","4s05NbwGgw5SO42AdsN5Oo","Odisea","2017-08-25"
293532,"Harry Styles","Carolina","3Dwq1oiOFys6Sxr5SslmXw",69,2017,"pop",0.624,0.673,4,-4.017,0,0.0268,0.000569,1.54e-06,0.104,0.458,121.986,189613,4,"Harry Styles","1FZKIm3JVDCxTchXDo5jOV","Harry Styles","2017-05-12"
293533,"Khalid","Saved","248OFOZef6ShXv6DGgbnxU",66,2017,"pop",0.739,0.448,10,-10.28,0,0.138,0.189,0,0.118,0.553,81.044,206533,4,"Khalid","6kf46HbnYCZzP6rjvQHYzg","American Teen","2017-04-27"
293537,"Khalid","American Teen","312WNtMs3F28cUukaPY9bo",65,2017,"pop",0.658,0.623,0,-6.934,1,0.0398,0.0683,0,0.321,0.207,100.436,250747,4,"Khalid","6kf46HbnYCZzP6rjvQHYzg","American Teen","2017-04-27"
293541,"Harry Styles","Meet Me in the Hallway","4u9Y4Z9i9VaAbBK7rW1Rha",69,2017,"pop",0.537,0.383,2,-6.528,1,0.0247,0.747,0.00025,0.356,0.339,104.252,227200,4,"Harry Styles","1FZKIm3JVDCxTchXDo5jOV","Harry Styles","2017-05-12"
293545,"Dennis Lloyd","Nevermind","63SevszngYpZOwf63o61K4",73,2017,"pop",0.6,0.688,5,-8.339,0,0.201,0.159,1.29e-05,0.409,0.0793,99.977,156600,4,"Dennis Lloyd","6c5gDwB7Xo58thk2vap4Ch","Nevermind","2017-06-30"
293552,"Ozuna","Tú Foto","5zSOVwaY3sVjnmLhuEfsuf",70,2017,"pop",0.748,0.565,7,-5.895,1,0.0476,0.164,0.00169,0.103,0.812,175.92,193227,4,"Ozuna","4s05NbwGgw5SO42AdsN5Oo","Odisea","2017-08-25"
293557,"Khalid","Another Sad Love Song","52Qu0no0NBho3zyRmjlsHn",62,2017,"pop",0.834,0.472,5,-7.777,0,0.0873,0.412,6.76e-05,0.0836,0.517,107.014,244747,4,"Khalid","6kf46HbnYCZzP6rjvQHYzg","American Teen","2017-04-27"
293559,"Daniel Caesar","Hold Me Down","1Mza2sr6tPhy6jjI3HB9fW",63,2017,"pop",0.463,0.427,8,-9.799,0,0.0549,0.628,0.000565,0.0911,0.231,116.059,231268,4,"Daniel Caesar","3xybjP7r2VsWzwvDQipdM0","Freudian","2017-08-25"
293567,"Ed Sheeran","Perfect Duet (Ed Sheeran & Beyoncé)","1bhUWB0zJMIKr9yVPrkEuI",70,2017,"pop",0.587,0.299,8,-7.365,1,0.0263,0.779,0,0.123,0.356,94.992,259550,3,"Ed Sheeran","52kvZcbEDm0v2kWZQXjuuA","Perfect Duet (Ed Sheeran & Beyoncé)","2017-11-30"
293568,"Ayo & Teo","Rolex","0pSBuHjILhNEo55xK1zrRt",66,2017,"pop",0.804,0.886,1,-2.512,1,0.04,0.0837,0,0.266,0.789,144.946,238587,4,"Ayo & Teo","1bHj528aZfYOKq0ve5AHMr","Rolex","2017-03-15"
293569,"Maggie Lindemann","Pretty Girl - Cheat Codes X CADE Remix","1NDxZ7cFAo481dtYWdrUnR",67,2017,"pop",0.703,0.868,7,-4.661,0,0.0291,0.15,0.132,0.104,0.733,121.03,193613,4,"Maggie Lindemann","1XYA8eDvomdYTbQBzk0jT1","Pretty Girl (Cheat Codes X CADE Remix)","2017-03-02"
293581,"Daniel Caesar","We Find Love","1TPLsNVlofwX1txcE9gZZF",63,2017,"pop",0.51,0.363,5,-8.635,1,0.0304,0.853,0,0.109,0.426,78,254919,4,"Daniel Caesar","3xybjP7r2VsWzwvDQipdM0","Freudian","2017-08-25"
293583,"China Anne McClain","What's My Name","53xAT6jud1w0NqlBjSW4VB",63,2017,"pop",0.727,0.932,1,-4.931,1,0.16,0.098,0,0.211,0.662,114.032,190720,4,"China Anne McClain","4Rk63Jz61wwbmQru0PdltI","Descendants 2 (Original TV Movie Soundtrack)","2017-07-21"
293586,"Jessie Reyez","FIGURES","3U3J5v3rkx89WnFEQvAJD5",63,2017,"pop",0.6,0.139,7,-8.975,1,0.0464,0.811,9.5e-06,0.0918,0.256,171.041,240907,3,"Jessie Reyez","2q7EwuXduuQGDJrPYPVFyw","Kiddo","2017-04-21"
293620,"LANY","ILYSB","2btKtacOXuMtC9WjcNRvAA",66,2017,"pop",0.636,0.623,5,-7.016,1,0.0603,0.468,0.00453,0.351,0.389,100.026,211150,4,"LANY","0HiwsXForePsWdIZW6EEkK","LANY","2017-06-30"
293624,"Ozuna","Síguelo Bailando","5Y9fnynLlIvqtM710MHzfz",67,2017,"pop",0.855,0.664,9,-7.11,0,0.0607,0.165,3.97e-05,0.0937,0.626,98.015,226800,4,"Ozuna","4s05NbwGgw5SO42AdsN5Oo","Odisea","2017-08-25"
293635,"Louis Tomlinson","Back to You (feat. Bebe Rexha & Digital Farm Animals)","7F9vK8hNFMml4GtHsaXui6",66,2017,"pop",0.683,0.53,5,-4.918,0,0.142,0.207,0,0.394,0.645,75.016,190428,4,"Louis Tomlinson","4sBgGazGb7S9ZUQJu2Y0qa","Back to You (feat. Bebe Rexha & Digital Farm Animals)","2017-07-21"
293651,"James Arthur","Naked","7krbSH3rd8lhIZvuzTV3Bl",69,2017,"pop",0.529,0.607,6,-6.781,1,0.0574,0.104,0,0.0631,0.238,101.966,234107,4,"James Arthur","6fQ1xPtYMzoBiqvSO2LcpT","Naked","2017-11-24"
293652,"LANY","Super Far","15ahYSiHAIMxAnujlXVtta",64,2017,"pop",0.575,0.46,1,-6.839,1,0.182,0.0988,0,0.227,0.462,95.952,203650,4,"LANY","0HiwsXForePsWdIZW6EEkK","LANY","2017-06-30"
293659,"Alejandro Fernández","Sé Que Te Duele","1OJkKHmXsZVKtWlECdpDAe",71,2017,"pop",0.692,0.855,9,-4.77,1,0.0725,0.24,0,0.0967,0.777,94.984,228147,4,"Alejandro Fernandez","48XvYOTsoGV3Juk0OY7PDp","Rompiendo Fronteras","2017-01-13"
293671,"Manuel Turizo","Una Lady Como Tú","7MHN1aCFtLXjownGhvEQlF",68,2017,"pop",0.788,0.477,4,-7.348,1,0.0434,0.549,0,0.349,0.86,94.983,213027,4,"Manuel Turizo","75maIus9xRaEQzPXOSOTew","Una Lady Como Tú","2017-04-10"
293683,"Danny Ocean","Dembow","2EzRdhuoPyNJDlep7lnNf2",69,2017,"pop",0.802,0.744,6,-5.968,1,0.078,0.0807,0,0.0917,0.45,99.983,215083,4,"Danny Ocean","5kpilAKnaFNV2DX5ewD7x7","Dembow","2017-12-08"
293684,"Jesse & Joy","3 A.M.","0yyZN5ASdrYu0XYWFzfxUu",68,2017,"pop",0.702,0.84,0,-3.547,1,0.0879,0.0112,0,0.119,0.624,101.99,183573,4,"Jesse & Joy","6DAFWiPpok2nZEtjdSZO3X","3 A.M.","2017-08-18"
293692,"Alex Sensation","Que Va","6J1R5wtPXiHiwiPstOSI56",66,2017,"pop",0.766,0.827,0,-3.332,1,0.0538,0.148,0,0.0518,0.831,91.03,238160,4,"Alex Sensation","1mt3ZuNrHnd6gtRJhSy7Fn","Que Va","2017-08-04"
293718,"Ozuna","Quiero Repetir","0MIcPSq9n2z5H8TAfEstri",65,2017,"pop",0.608,0.753,0,-4.748,0,0.368,0.103,0,0.0996,0.482,97.626,200987,4,"Ozuna","4s05NbwGgw5SO42AdsN5Oo","Odisea","2017-08-25"
293734,"Luis Fonsi","Échame La Culpa","2hl6q70unbviGo3g1R7uFx",61,2017,"pop",0.733,0.892,0,-3.641,1,0.0417,0.0376,0,0.137,0.675,95.989,173720,4,"Luis Fonsi","2Tt0EzXpempSOIHFXVX42v","Échame La Culpa","2017-11-17"
293766,"Silvestre Dangond","Cásate Conmigo","6f4UPdDBQONKJBRqwZGjaJ",61,2017,"pop",0.563,0.877,1,-2.082,0,0.12,0.0293,0,0.0749,0.646,93.832,209033,4,"Silvestre Dangond","037f8ym7M1fzMAaWHtHY98","Cásate Conmigo","2017-09-15"
296629,"Green Day","Boulevard of Broken Dreams","5GorCbAP4aL0EJ16frG2hd",75,2017,"punk",0.496,0.682,8,-4.095,1,0.0294,0.00552,2.94e-05,0.0589,0.474,167.06,262333,4,"Green Day","3id4t9IqRoB1f1smOERtrY","Greatest Hits: God's Favorite Band","2017-11-17"
296630,"Green Day","Holiday","4VgEM12OeaN3GyBV487Me7",68,2017,"punk",0.552,0.89,8,-3.409,1,0.0342,0.000143,0,0.888,0.716,146.525,232680,4,"Green Day","3id4t9IqRoB1f1smOERtrY","Greatest Hits: God's Favorite Band","2017-11-17"
297308,"Imagine Dragons","Believer","0pqnGHJpmpxLKifKRmU6WP",86,2017,"rock",0.776,0.78,10,-4.374,0,0.128,0.0622,0,0.081,0.666,124.949,204347,4,"Imagine Dragons","33pt9HBdGlAbRGBHQgsZsU","Evolve","2017-06-23"
297309,"Imagine Dragons","Thunder","1zB4vmk8tFRmM9UULNzbLB",83,2017,"rock",0.605,0.822,0,-4.833,1,0.0438,0.00671,0.134,0.147,0.288,167.997,187147,4,"Imagine Dragons","33pt9HBdGlAbRGBHQgsZsU","Evolve","2017-06-23"
297310,"Imagine Dragons","Whatever It Takes","6Qn5zhYkTa37e91HC1D7lb",80,2017,"rock",0.672,0.655,10,-5.021,0,0.0311,0.0362,0,0.117,0.556,134.945,201240,4,"Imagine Dragons","33pt9HBdGlAbRGBHQgsZsU","Evolve","2017-06-23"
297311,"Foster The People","Sit Next to Me","4BdGO1CaObRD4La9l5Zanz",69,2017,"rock",0.638,0.738,6,-4.976,0,0.0292,0.117,0.000384,0.689,0.657,97.021,243147,4,"Foster The People","5lFvZh6pCTJzr9UStebyCF","Sacred Hearts Club","2017-07-21"
297318,"The Police","Every Breath You Take","0SNGe4xksgp7CGnY5kMXOJ",67,2017,"rock",0.822,0.478,1,-8.746,1,0.0343,0.559,0.0073,0.0813,0.722,117.394,251573,4,"The Police","0CTCk1eshEadFqZ4NBfe9N","Stranger Things (Soundtrack from the Netflix Original Series)","2017-10-27"
299342,"Septeto Acarey","Eres Mi Sueño","5ZA9ItQp7DyG6pPkSsq3Bn",65,2017,"salsa",0.626,0.801,3,-5.144,0,0.0342,0.261,2.46e-05,0.203,0.903,169.956,300773,4,"Septeto Acarey","74i0QoJc9w1PmewVlDlnj3","Acarey Ya Llegó","2017-02-13"
301981,"Keala Settle","This Is Me","45aBsnKRWUzhwbcqOJLwfe",72,2017,"show-tunes",0.284,0.704,2,-7.276,1,0.186,0.00583,0.000115,0.0424,0.1,191.702,234707,4,"Keala Settle","7ayBZIe1FHkNv0T5xFCX6F","The Greatest Showman (Original Motion Picture Soundtrack)","2017-12-08"
305225,"Michael Kiwanuka","Cold Little Heart - Radio Edit","7KX65PC1UZuImsUInThbav",69,2017,"soul",0.629,0.58,7,-6.208,0,0.0278,0.357,0.000353,0.436,0.655,110.264,210300,4,"Michael Kiwanuka","55A6d8TOuiAs6zDiKj2c3A","Cold Little Heart (Radio Edit)","2017-02-24"
311048,"The 1975","It's Not Living (If It's Not With You)","3TgMcrV32NUKjEG2ujn9eh",73,2018,"alt-rock",0.618,0.837,1,-5.338,1,0.0304,0.000254,0.000378,0.0618,0.526,121.227,248336,4,"The 1975","6PWXKiakqhI17mTYM4y6oY","A Brief Inquiry Into Online Relationships","2018-11-30"
